"alternative.id","review_issue_id","nbr_comments","nbr_comments_nobot"
"10.21105/joss.06495","6495",87,53
"10.21105/joss.03215","3215",57,29
"10.21105/joss.03804","3804",79,49
"10.21105/joss.02663","2663",64,42
"10.21105/joss.03605","3605",57,30
"10.21105/joss.00370","370",13,11
"10.21105/joss.01389","1389",54,30
"10.21105/joss.06525","6525",82,52
"10.21105/joss.01487","1487",109,85
"10.21105/joss.01350","1350",63,36
"10.21105/joss.01473","1473",64,36
"10.21105/joss.01448","1448",48,26
"10.21105/joss.02135","2135",68,44
"10.21105/joss.02392","2392",108,69
"10.21105/joss.01111","1111",64,33
"10.21105/joss.03980","3980",70,44
"10.21105/joss.03061","3061",113,75
"10.21105/joss.03438","3438",45,27
"10.21105/joss.02523","2523",66,49
"10.21105/joss.01336","1336",48,29
"10.21105/joss.00362","362",20,17
"10.21105/joss.02653","2653",99,70
"10.21105/joss.03538","3538",57,36
"10.21105/joss.01385","1385",107,52
"10.21105/joss.02343","2343",101,75
"10.21105/joss.02537","2537",59,40
"10.21105/joss.02917","2917",18,7
"10.21105/joss.04281","4281",59,36
"10.21105/joss.00035","35",15,15
"10.21105/joss.01650","1650",74,41
"10.21105/joss.02855","2855",102,75
"10.21105/joss.02731","2731",57,41
"10.21105/joss.02072","2072",75,53
"10.21105/joss.02670","2670",61,38
"10.21105/joss.01832","1832",103,66
"10.21105/joss.04406","4406",74,48
"10.21105/joss.03540","3540",54,32
"10.21105/joss.01918","1918",63,41
"10.21105/joss.02807","2807",39,25
"10.21105/joss.05571","5571",70,40
"10.21105/joss.05489","5489",58,36
"10.21105/joss.03545","3545",58,32
"10.21105/joss.00291","291",14,12
"10.21105/joss.01208","1208",68,44
"10.21105/joss.00280","280",38,35
"10.21105/joss.00164","164",38,35
"10.21105/joss.00766","766",33,27
"10.21105/joss.02241","2241",70,43
"10.21105/joss.02373","2373",64,40
"10.21105/joss.00678","678",34,23
"10.21105/joss.00454","454",10,8
"10.21105/joss.00863","863",39,32
"10.21105/joss.01642","1642",92,51
"10.21105/joss.00021","21",15,15
"10.21105/joss.00517","517",22,17
"10.21105/joss.06326","6326",65,41
"10.21105/joss.02016","2016",66,49
"10.21105/joss.05465","5465",132,98
"10.21105/joss.02638","2638",65,47
"10.21105/joss.01027","1027",130,99
"10.21105/joss.00791","791",84,61
"10.21105/joss.03395","3395",70,37
"10.21105/joss.03318","3318",108,66
"10.21105/joss.01850","1850",66,34
"10.21105/joss.02506","2506",119,89
"10.21105/joss.06515","6515",63,41
"10.21105/joss.06717","6717",41,18
"10.21105/joss.05751","5751",92,53
"10.21105/joss.03877","3877",59,34
"10.21105/joss.04705","4705",63,39
"10.21105/joss.02384","2384",67,43
"10.21105/joss.04284","4284",63,41
"10.21105/joss.00260","260",16,14
"10.21105/joss.01225","1225",97,71
"10.21105/joss.01159","1159",44,22
"10.21105/joss.03376","3376",52,33
"10.21105/joss.01400","1400",65,44
"10.21105/joss.06235","6235",51,29
"10.21105/joss.02651","2651",35,21
"10.21105/joss.00080","80",5,5
"10.21105/joss.01409","1409",48,33
"10.21105/joss.04456","4456",69,50
"10.21105/joss.01262","1262",122,93
"10.21105/joss.00668","668",32,23
"10.21105/joss.03290","3290",63,40
"10.21105/joss.04149","4149",90,65
"10.21105/joss.04742","4742",45,26
"10.21105/joss.01808","1808",58,38
"10.21105/joss.01914","1914",26,12
"10.21105/joss.02120","2120",44,27
"10.21105/joss.00480","480",21,16
"10.21105/joss.01856","1856",44,17
"10.21105/joss.01987","1987",57,42
"10.21105/joss.01276","1276",21,11
"10.21105/joss.06524","6524",73,45
"10.21105/joss.02767","2767",66,39
"10.21105/joss.03459","3459",56,34
"10.21105/joss.02757","2757",61,43
"10.21105/joss.01356","1356",84,56
"10.21105/joss.02260","2260",91,47
"10.21105/joss.01940","1940",39,21
"10.21105/joss.00451","451",21,19
"10.21105/joss.03060","3060",147,94
"10.21105/joss.05022","5022",57,34
"10.21105/joss.01234","1234",64,40
"10.21105/joss.05459","5459",84,53
"10.21105/joss.05374","5374",60,37
"10.21105/joss.02317","2317",68,44
"10.21105/joss.05556","5556",140,98
"10.21105/joss.01656","1656",113,76
"10.21105/joss.05196","5196",65,39
"10.21105/joss.01759","1759",67,40
"10.21105/joss.01596","1596",40,23
"10.21105/joss.06033","6033",47,27
"10.21105/joss.02848","2848",60,39
"10.21105/joss.00396","396",18,16
"10.21105/joss.05309","5309",58,34
"10.21105/joss.01506","1506",59,36
"10.21105/joss.01637","1637",86,57
"10.21105/joss.02367","2367",71,44
"10.21105/joss.05052","5052",79,50
"10.21105/joss.00348","348",32,30
"10.21105/joss.02973","2973",85,62
"10.21105/joss.03525","3525",62,32
"10.21105/joss.01518","1518",58,36
"10.21105/joss.05082","5082",53,31
"10.21105/joss.01064","1064",29,16
"10.21105/joss.00568","568",21,14
"10.21105/joss.05759","5759",59,34
"10.21105/joss.02379","2379",97,69
"10.21105/joss.02431","2431",79,49
"10.21105/joss.01264","1264",75,44
"10.21105/joss.06035","6035",73,48
"10.21105/joss.06314","6314",67,44
"10.21105/joss.02088","2088",65,44
"10.21105/joss.05941","5941",55,35
"10.21105/joss.03010","3010",58,36
"10.21105/joss.00883","883",12,5
"10.21105/joss.05753","5753",51,32
"10.21105/joss.00607","607",25,16
"10.21105/joss.00100","100",14,13
"10.21105/joss.02995","2995",123,75
"10.21105/joss.04643","4643",62,41
"10.21105/joss.00662","662",42,33
"10.21105/joss.01091","1091",13,4
"10.21105/joss.00515","515",31,23
"10.21105/joss.03200","3200",133,103
"10.21105/joss.00359","359",11,7
"10.21105/joss.05613","5613",69,41
"10.21105/joss.02645","2645",97,59
"10.21105/joss.02281","2281",64,46
"10.21105/joss.06305","6305",70,47
"10.21105/joss.06590","6590",85,65
"10.21105/joss.06025","6025",101,69
"10.21105/joss.06604","6604",72,48
"10.21105/joss.01463","1463",138,101
"10.21105/joss.01461","1461",62,38
"10.21105/joss.06298","6298",90,61
"10.21105/joss.00845","845",50,38
"10.21105/joss.05394","5394",87,54
"10.21105/joss.03998","3998",68,47
"10.21105/joss.06030","6030",55,34
"10.21105/joss.02285","2285",85,61
"10.21105/joss.01822","1822",60,37
"10.21105/joss.05999","5999",58,36
"10.21105/joss.00332","332",28,25
"10.21105/joss.01107","1107",47,28
"10.21105/joss.01167","1167",82,46
"10.21105/joss.05598","5598",133,92
"10.21105/joss.05620","5620",64,42
"10.21105/joss.05409","5409",73,51
"10.21105/joss.05565","5565",55,33
"10.21105/joss.05519","5519",39,22
"10.21105/joss.05755","5755",94,66
"10.21105/joss.05505","5505",50,31
"10.21105/joss.05147","5147",81,56
"10.21105/joss.05848","5848",53,31
"10.21105/joss.04905","4905",82,60
"10.21105/joss.06001","6001",57,40
"10.21105/joss.04600","4600",113,83
"10.21105/joss.05093","5093",60,36
"10.21105/joss.05027","5027",104,74
"10.21105/joss.04461","4461",87,66
"10.21105/joss.04735","4735",50,34
"10.21105/joss.04936","4936",47,27
"10.21105/joss.04407","4407",72,44
"10.21105/joss.04756","4756",75,48
"10.21105/joss.04880","4880",43,25
"10.21105/joss.04843","4843",66,42
"10.21105/joss.05213","5213",77,44
"10.21105/joss.05076","5076",104,80
"10.21105/joss.04876","4876",82,59
"10.21105/joss.04724","4724",87,60
"10.21105/joss.05221","5221",91,60
"10.21105/joss.04980","4980",94,58
"10.21105/joss.04992","4992",80,54
"10.21105/joss.05339","5339",54,33
"10.21105/joss.05034","5034",18,4
"10.21105/joss.05073","5073",47,30
"10.21105/joss.04981","4981",70,45
"10.21105/joss.05132","5132",59,40
"10.21105/joss.05334","5334",55,26
"10.21105/joss.05700","5700",79,49
"10.21105/joss.02030","2030",44,20
"10.21105/joss.01530","1530",47,30
"10.21105/joss.04143","4143",53,37
"10.21105/joss.04838","4838",66,38
"10.21105/joss.04846","4846",51,31
"10.21105/joss.04302","4302",35,19
"10.21105/joss.04494","4494",78,54
"10.21105/joss.04182","4182",92,62
"10.21105/joss.04249","4249",95,65
"10.21105/joss.04664","4664",80,45
"10.21105/joss.04679","4679",124,96
"10.21105/joss.04250","4250",102,67
"10.21105/joss.04136","4136",50,29
"10.21105/joss.04114","4114",86,58
"10.21105/joss.04062","4062",103,73
"10.21105/joss.04217","4217",43,27
"10.21105/joss.05662","5662",54,34
"10.21105/joss.05511","5511",72,48
"10.21105/joss.05735","5735",134,88
"10.21105/joss.03431","3431",130,85
"10.21105/joss.03527","3527",77,56
"10.21105/joss.03612","3612",58,39
"10.21105/joss.02436","2436",107,76
"10.21105/joss.06373","6373",76,47
"10.21105/joss.01603","1603",62,39
"10.21105/joss.05984","5984",81,54
"10.21105/joss.03832","3832",60,37
"10.21105/joss.04369","4369",49,25
"10.21105/joss.00566","566",33,27
"10.21105/joss.05304","5304",41,22
"10.21105/joss.06332","6332",91,60
"10.21105/joss.06171","6171",98,69
"10.21105/joss.04680","4680",51,33
"10.21105/joss.02877","2877",51,30
"10.21105/joss.04928","4928",105,76
"10.21105/joss.06598","6598",80,54
"10.21105/joss.01442","1442",81,45
"10.21105/joss.04748","4748",62,42
"10.21105/joss.02011","2011",57,42
"10.21105/joss.04029","4029",71,40
"10.21105/joss.03076","3076",108,82
"10.21105/joss.06481","6481",54,33
"10.21105/joss.05131","5131",56,40
"10.21105/joss.06160","6160",84,50
"10.21105/joss.05867","5867",80,51
"10.21105/joss.01203","1203",62,35
"10.21105/joss.04704","4704",63,39
"10.21105/joss.05846","5846",117,88
"10.21105/joss.00166","166",16,14
"10.21105/joss.04455","4455",63,37
"10.21105/joss.06062","6062",88,60
"10.21105/joss.06295","6295",117,76
"10.21105/joss.05975","5975",84,57
"10.21105/joss.03337","3337",78,58
"10.21105/joss.04296","4296",41,24
"10.21105/joss.00268","268",105,66
"10.21105/joss.01257","1257",34,17
"10.21105/joss.01412","1412",64,37
"10.21105/joss.00314","314",41,33
"10.21105/joss.01979","1979",63,41
"10.21105/joss.04129","4129",113,82
"10.21105/joss.05940","5940",60,36
"10.21105/joss.06321","6321",59,36
"10.21105/joss.01189","1189",50,23
"10.21105/joss.06276","6276",69,45
"10.21105/joss.00676","676",26,17
"10.21105/joss.06269","6269",52,34
"10.21105/joss.04720","4720",87,64
"10.21105/joss.01097","1097",80,58
"10.21105/joss.06654","6654",61,37
"10.21105/joss.00821","821",22,17
"10.21105/joss.02550","2550",74,54
"10.21105/joss.03669","3669",39,18
"10.21105/joss.02178","2178",74,41
"10.21105/joss.02172","2172",49,31
"10.21105/joss.02521","2521",55,36
"10.21105/joss.02781","2781",75,54
"10.21105/joss.04847","4847",45,26
"10.21105/joss.03714","3714",61,31
"10.21105/joss.06286","6286",81,59
"10.21105/joss.01631","1631",146,69
"10.21105/joss.06733","6733",69,43
"10.21105/joss.05003","5003",72,47
"10.21105/joss.00079","79",28,28
"10.21105/joss.04398","4398",54,34
"10.21105/joss.00726","726",45,35
"10.21105/joss.04716","4716",103,68
"10.21105/joss.03485","3485",50,32
"10.21105/joss.04157","4157",107,73
"10.21105/joss.05263","5263",54,34
"10.21105/joss.01421","1421",89,53
"10.21105/joss.05389","5389",69,37
"10.21105/joss.01057","1057",56,37
"10.21105/joss.00583","583",69,58
"10.21105/joss.06356","6356",88,62
"10.21105/joss.02689","2689",36,23
"10.21105/joss.00829","829",36,24
"10.21105/joss.02123","2123",47,29
"10.21105/joss.01168","1168",54,28
"10.21105/joss.05321","5321",67,44
"10.21105/joss.03865","3865",67,41
"10.21105/joss.04914","4914",56,34
"10.21105/joss.00176","176",39,36
"10.21105/joss.01829","1829",27,12
"10.21105/joss.00037","37",10,10
"10.21105/joss.01063","1063",36,24
"10.21105/joss.02911","2911",68,47
"10.21105/joss.03773","3773",58,36
"10.21105/joss.02154","2154",45,28
"10.21105/joss.00339","339",17,15
"10.21105/joss.02829","2829",94,72
"10.21105/joss.04484","4484",51,31
"10.21105/joss.01186","1186",41,26
"10.21105/joss.01296","1296",74,49
"10.21105/joss.04148","4148",75,49
"10.21105/joss.02815","2815",110,72
"10.21105/joss.00058","58",42,39
"10.21105/joss.00825","825",31,22
"10.21105/joss.00978","978",22,17
"10.21105/joss.02306","2306",78,48
"10.21105/joss.01370","1370",63,39
"10.21105/joss.04270","4270",81,49
"10.21105/joss.00622","622",51,43
"10.21105/joss.05361","5361",66,42
"10.21105/joss.05351","5351",60,39
"10.21105/joss.03703","3703",160,124
"10.21105/joss.00432","432",20,17
"10.21105/joss.00772","772",18,11
"10.21105/joss.06264","6264",59,37
"10.21105/joss.04078","4078",73,41
"10.21105/joss.02283","2283",71,47
"10.21105/joss.01041","1041",43,28
"10.21105/joss.04503","4503",69,48
"10.21105/joss.03283","3283",61,38
"10.21105/joss.04561","4561",88,54
"10.21105/joss.00205","205",17,15
"10.21105/joss.06548","6548",81,56
"10.21105/joss.06220","6220",75,53
"10.21105/joss.06645","6645",60,38
"10.21105/joss.06851","6851",61,41
"10.21105/joss.06464","6464",105,69
"10.21105/joss.06413","6413",83,59
"10.21105/joss.06129","6129",106,72
"10.21105/joss.06588","6588",52,32
"10.21105/joss.06028","6028",117,91
"10.21105/joss.06465","6465",84,57
"10.21105/joss.06831","6831",63,39
"10.21105/joss.06752","6752",79,56
"10.21105/joss.06692","6692",78,55
"10.21105/joss.06523","6523",81,55
"10.21105/joss.06288","6288",58,36
"10.21105/joss.06620","6620",64,39
"10.21105/joss.06494","6494",60,37
"10.21105/joss.06715","6715",116,79
"10.21105/joss.06581","6581",112,80
